CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,ClusterSegment
16191,1,13,5180.52,4,4,4,444,Champions,Champions
16193,235,1,314.45,1,1,2,112,Lost Customers,General Customers
16198,74,1,400.68100000000004,2,1,2,212,Lost Customers,General Customers
16200,3,2,1068.8700000000001,4,2,3,423,Potential Loyalists,General Customers
16201,2,4,1863.47,4,3,4,434,Champions,General Customers
16202,359,1,365.27,1,1,2,112,Lost Customers,General Customers
16203,57,4,592.9,2,3,2,232,Lost Customers,General Customers
16204,22,1,384.18,3,1,2,312,Lost Customers,General Customers
16205,29,4,757.63,3,3,3,333,Champions,General Customers
16206,53,4,537.0600000000001,2,3,2,232,Lost Customers,General Customers
16207,24,1,394.38,3,1,2,312,Lost Customers,General Customers
16208,43,2,664.26,3,2,2,322,Potential Loyalists,General Customers
16209,87,5,2262.62,2,4,4,244,Loyal Customers,General Customers
16210,0,18,21086.3,4,4,4,444,Champions,Champions
16211,87,1,547.02,2,1,2,212,Lost Customers,General Customers
16212,18,2,690.34,3,2,3,323,Potential Loyalists,General Customers
16213,77,1,159.0,2,1,1,211,Lost Customers,General Customers
16214,169,3,1062.75,1,3,3,133,At Risk,General Customers
16215,79,1,242.35,2,1,1,211,Lost Customers,General Customers
16216,266,1,914.9300000000001,1,1,3,113,Lost Customers,General Customers
16217,234,2,304.25,1,2,1,121,At Risk,General Customers
16218,28,7,3084.68,3,4,4,344,Champions,General Customers
16221,35,3,860.86,3,3,3,333,Champions,General Customers
16222,317,1,773.5500000000001,1,1,3,113,Lost Customers,General Customers
16224,56,4,1295.3,2,3,3,233,Loyal Customers,General Customers
16225,43,5,1096.32,3,4,3,343,Champions,General Customers
16226,202,3,255.12,1,3,1,131,At Risk,General Customers
16227,224,1,314.22,1,1,2,112,Lost Customers,General Customers
16229,86,2,1010.6,2,2,3,223,Lost Customers,General Customers
16230,188,2,542.03,1,2,2,122,At Risk,General Customers
16232,42,4,990.88,3,3,3,333,Champions,General Customers
16233,70,3,536.6800000000001,2,3,2,232,Lost Customers,General Customers
16235,39,5,867.31,3,4,3,343,Champions,General Customers
16236,77,1,432.2,2,1,2,212,Lost Customers,General Customers
16239,55,2,414.2,2,2,2,222,Lost Customers,General Customers
16240,23,2,3718.8,3,2,4,324,Potential Loyalists,General Customers
16241,8,13,2590.31,4,4,4,444,Champions,General Customers
16242,7,7,3579.86,4,4,4,444,Champions,General Customers
16243,32,2,409.1,3,2,2,322,Potential Loyalists,General Customers
16244,210,2,1522.75,1,2,3,123,At Risk,General Customers
16245,22,3,1413.66,3,3,3,333,Champions,General Customers
16247,169,1,114.56,1,1,1,111,Lost Customers,General Customers
16248,60,1,152.94,2,1,1,211,Lost Customers,General Customers
16249,51,5,1800.07,2,4,4,244,Loyal Customers,General Customers
16250,260,2,389.44,1,2,2,122,At Risk,General Customers
16253,65,2,3683.86,2,2,4,224,Lost Customers,General Customers
16255,15,8,2619.91,4,4,4,444,Champions,General Customers
16256,265,1,752.4300000000001,1,1,3,113,Lost Customers,General Customers
16257,175,1,46.95,1,1,1,111,Lost Customers,General Customers
16258,44,5,5203.51,3,4,4,344,Champions,General Customers
16260,49,1,1035.45,3,1,3,313,Lost Customers,General Customers
16261,16,4,728.54,4,3,3,433,Champions,General Customers
16265,8,9,5447.0,4,4,4,444,Champions,General Customers
16266,72,7,861.89,2,4,3,243,Loyal Customers,General Customers
16268,70,2,667.65,2,2,2,222,Lost Customers,General Customers
16270,352,1,1141.24,1,1,3,113,Lost Customers,General Customers
16271,1,5,1404.64,4,4,3,443,Champions,General Customers
16272,115,1,411.7,2,1,2,212,Lost Customers,General Customers
16274,372,1,351.75,1,1,2,112,Lost Customers,General Customers
16275,195,1,559.87,1,1,2,112,Lost Customers,General Customers
16276,175,1,810.6000000000001,1,1,3,113,Lost Customers,General Customers
16278,99,1,566.38,2,1,2,212,Lost Customers,General Customers
16279,20,3,1502.78,3,3,3,333,Champions,General Customers
16281,71,1,2062.06,2,1,4,214,Lost Customers,General Customers
16282,338,1,168.3,1,1,1,111,Lost Customers,General Customers
16283,4,5,1570.81,4,4,3,443,Champions,General Customers
16284,30,2,812.68,3,2,3,323,Potential Loyalists,General Customers
16287,168,1,142.5,1,1,1,111,Lost Customers,General Customers
16292,120,1,302.25,2,1,1,211,Lost Customers,General Customers
16293,20,10,2248.9900000000002,3,4,4,344,Champions,General Customers
16295,8,4,1328.55,4,3,3,433,Champions,General Customers
16297,267,1,301.9,1,1,1,111,Lost Customers,General Customers
16298,21,3,598.2,3,3,2,332,Potential Loyalists,General Customers
16302,125,1,233.22,2,1,1,211,Lost Customers,General Customers
16303,24,3,5360.63,3,3,4,334,Champions,General Customers
16305,137,1,361.21999999999997,2,1,2,212,Lost Customers,General Customers
16306,212,6,632.27,1,4,2,142,At Risk,General Customers
16308,36,4,2560.0,3,3,4,334,Champions,General Customers
16309,105,2,706.57,2,2,3,223,Lost Customers,General Customers
16311,16,2,616.26,4,2,2,422,Potential Loyalists,General Customers
16313,2,2,274.15000000000003,4,2,1,421,Potential Loyalists,General Customers
16315,329,1,226.37,1,1,1,111,Lost Customers,General Customers
16316,63,8,2938.91,2,4,4,244,Loyal Customers,General Customers
16317,118,3,1341.65,2,3,3,233,Loyal Customers,General Customers
16318,34,1,328.15,3,1,2,312,Lost Customers,General Customers
16319,216,1,404.40000000000003,1,1,2,112,Lost Customers,General Customers
16320,171,2,1038.46,1,2,3,123,At Risk,General Customers
16321,71,5,373.65000000000003,2,4,2,242,Lost Customers,General Customers
16322,0,2,326.75,4,2,2,422,Potential Loyalists,General Customers
16323,195,1,207.50000000000003,1,1,1,111,Lost Customers,General Customers
16324,127,3,408.59000000000003,2,3,2,232,Lost Customers,General Customers
16325,45,3,594.24,3,3,2,332,Potential Loyalists,General Customers
16326,4,14,3039.2200000000003,4,4,4,444,Champions,Champions
16327,13,6,3820.27,4,4,4,444,Champions,General Customers
16330,16,3,251.91,4,3,1,431,Potential Loyalists,General Customers
16332,27,7,1582.8,3,4,3,343,Champions,General Customers
16333,6,22,26626.8,4,4,4,444,Champions,Champions
16337,35,1,151.05,3,1,1,311,Lost Customers,General Customers
16338,156,1,214.79999999999998,1,1,1,111,Lost Customers,General Customers
16339,283,1,94.05,1,1,1,111,Lost Customers,General Customers
16340,106,1,534.31,2,1,2,212,Lost Customers,General Customers
16341,23,4,1971.87,3,3,4,334,Champions,General Customers
16342,74,4,322.41,2,3,2,232,Lost Customers,General Customers
16343,15,2,328.58,4,2,2,422,Potential Loyalists,General Customers
16344,157,1,101.10000000000001,1,1,1,111,Lost Customers,General Customers
16345,43,1,565.46,3,1,2,312,Lost Customers,General Customers
16347,10,2,847.45,4,2,3,423,Potential Loyalists,General Customers
16348,31,7,1415.65,3,4,3,343,Champions,General Customers
16349,289,1,53.5,1,1,1,111,Lost Customers,General Customers
16350,20,4,1116.47,3,3,3,333,Champions,General Customers
16351,331,1,153.9,1,1,1,111,Lost Customers,General Customers
16352,16,2,494.44,4,2,2,422,Potential Loyalists,General Customers
16353,2,23,6675.71,4,4,4,444,Champions,Champions
16354,62,2,395.8,2,2,2,222,Lost Customers,General Customers
16356,196,3,211.77,1,3,1,131,At Risk,General Customers
16357,32,3,658.88,3,3,2,332,Potential Loyalists,General Customers
16358,0,4,2027.5,4,3,4,434,Champions,General Customers
16359,6,9,1750.92,4,4,4,444,Champions,General Customers
16360,3,6,3450.41,4,4,4,444,Champions,General Customers
16361,8,4,891.21,4,3,3,433,Champions,General Customers
16362,31,5,709.99,3,4,3,343,Champions,General Customers
16363,52,1,109.36000000000001,2,1,1,211,Lost Customers,General Customers
16364,10,2,705.79,4,2,3,423,Potential Loyalists,General Customers
16365,16,9,1540.42,4,4,3,443,Champions,General Customers
16366,17,1,327.3,3,1,2,312,Lost Customers,General Customers
16367,36,2,800.67,3,2,3,323,Potential Loyalists,General Customers
16368,1,2,479.91,4,2,2,422,Potential Loyalists,General Customers
16369,17,3,1545.41,3,3,3,333,Champions,General Customers
16370,81,4,1301.91,2,3,3,233,Loyal Customers,General Customers
16372,32,2,355.73,3,2,2,322,Potential Loyalists,General Customers
16374,65,2,466.73,2,2,2,222,Lost Customers,General Customers
16376,7,2,974.96,4,2,3,423,Potential Loyalists,General Customers
16377,266,1,676.2,1,1,3,113,Lost Customers,General Customers
16378,246,3,362.95,1,3,2,132,At Risk,General Customers
16379,3,4,2157.4,4,3,4,434,Champions,General Customers
16380,60,1,1743.1499999999999,2,1,4,214,Lost Customers,General Customers
16383,73,2,643.76,2,2,2,222,Lost Customers,General Customers
16384,88,2,584.5,2,2,2,222,Lost Customers,General Customers
16385,59,3,554.86,2,3,2,232,Lost Customers,General Customers
16386,27,2,302.57,3,2,1,321,Potential Loyalists,General Customers
16387,321,1,94.36,1,1,1,111,Lost Customers,General Customers
16389,52,4,1382.07,2,3,3,233,Loyal Customers,General Customers
16392,268,1,217.89,1,1,1,111,Lost Customers,General Customers
16393,1,13,3040.96,4,4,4,444,Champions,General Customers
16394,55,5,1555.34,2,4,3,243,Loyal Customers,General Customers
16395,59,5,1482.06,2,4,3,243,Loyal Customers,General Customers
16398,153,2,1705.8,1,2,4,124,At Risk,General Customers
16399,18,2,408.02,3,2,2,322,Potential Loyalists,General Customers
16400,93,1,303.93,2,1,1,211,Lost Customers,General Customers
16401,0,12,4098.32,4,4,4,444,Champions,Champions
16402,263,2,293.45,1,2,1,121,At Risk,General Customers
16403,311,1,177.5,1,1,1,111,Lost Customers,General Customers
16404,69,1,443.05,2,1,2,212,Lost Customers,General Customers
16405,301,2,167.25,1,2,1,121,At Risk,General Customers
16406,17,1,154.35,3,1,1,311,Lost Customers,General Customers
16407,11,10,2079.68,4,4,4,444,Champions,General Customers
16409,35,5,2022.98,3,4,4,344,Champions,General Customers
16411,18,2,211.7,3,2,1,321,Potential Loyalists,General Customers
16412,52,1,135.99,2,1,1,211,Lost Customers,General Customers
16413,55,1,262.2,2,1,1,211,Lost Customers,General Customers
16414,20,2,126.25,3,2,1,321,Potential Loyalists,General Customers
16415,43,1,200.27,3,1,1,311,Lost Customers,General Customers
16416,25,3,1051.4,3,3,3,333,Champions,General Customers
16418,43,3,631.12,3,3,2,332,Potential Loyalists,General Customers
16419,111,6,958.71,2,4,3,243,Loyal Customers,General Customers
16422,16,51,34684.4,4,4,4,444,Champions,Champions
16423,23,1,346.12,3,1,2,312,Lost Customers,General Customers
16424,190,1,133.56,1,1,1,111,Lost Customers,General Customers
16425,301,1,302.7,1,1,1,111,Lost Customers,General Customers
16426,1,10,1863.76,4,4,4,444,Champions,General Customers
16427,262,2,241.06,1,2,1,121,At Risk,General Customers
16429,105,1,284.55,2,1,1,211,Lost Customers,General Customers
16430,56,1,300.85,2,1,1,211,Lost Customers,General Customers
16431,212,3,623.28,1,3,2,132,At Risk,General Customers
16432,63,1,287.4,2,1,1,211,Lost Customers,General Customers
16433,27,1,184.26,3,1,1,311,Lost Customers,General Customers
16434,28,7,1511.8,3,4,3,343,Champions,General Customers
16438,4,5,798.35,4,4,3,443,Champions,General Customers
16440,6,5,3640.67,4,4,4,444,Champions,General Customers
16441,66,2,381.2,2,2,2,222,Lost Customers,General Customers
16442,0,3,609.3,4,3,2,432,Potential Loyalists,General Customers
16444,45,4,654.67,3,3,2,332,Potential Loyalists,General Customers
16445,32,1,230.51,3,1,1,311,Lost Customers,General Customers
16446,-1,2,168472.5,4,2,4,424,Potential Loyalists,Champions
16447,134,1,255.91,2,1,1,211,Lost Customers,General Customers
16448,197,1,182.99,1,1,1,111,Lost Customers,General Customers
16449,196,2,707.69,1,2,3,123,At Risk,General Customers
16450,148,1,311.92,1,1,2,112,Lost Customers,General Customers
16451,86,1,266.97,2,1,1,211,Lost Customers,General Customers
16454,43,2,6.9,3,2,1,321,Potential Loyalists,General Customers
16455,62,7,1841.18,2,4,4,244,Loyal Customers,General Customers
16456,98,5,2158.18,2,4,4,244,Loyal Customers,General Customers
16457,217,1,208.36,1,1,1,111,Lost Customers,General Customers
16458,1,18,3482.7400000000002,4,4,4,444,Champions,Champions
16460,27,3,811.23,3,3,3,333,Champions,General Customers
16461,176,1,142.92,1,1,1,111,Lost Customers,General Customers
16462,72,3,136.0,2,3,1,231,Lost Customers,General Customers
16463,20,4,1422.4,3,3,3,333,Champions,General Customers
16464,18,3,1298.66,3,3,3,333,Champions,General Customers
16466,32,7,1595.96,3,4,3,343,Champions,General Customers
16468,73,1,74.9,2,1,1,211,Lost Customers,General Customers
16469,22,4,625.42,3,3,2,332,Potential Loyalists,General Customers
16470,50,4,752.77,2,3,3,233,Loyal Customers,General Customers
16471,273,1,223.95000000000002,1,1,1,111,Lost Customers,General Customers
16473,163,3,316.11,1,3,2,132,At Risk,General Customers
16474,6,7,1810.65,4,4,4,444,Champions,General Customers
16475,87,4,544.3,2,3,2,232,Lost Customers,General Customers
16477,62,7,2494.46,2,4,4,244,Loyal Customers,General Customers
16478,24,3,331.0,3,3,2,332,Potential Loyalists,General Customers
16479,9,2,300.83,4,2,1,421,Potential Loyalists,General Customers
16480,74,1,769.29,2,1,3,213,Lost Customers,General Customers
16482,14,1,220.62,4,1,1,411,Lost Customers,General Customers
16483,191,1,139.35,1,1,1,111,Lost Customers,General Customers
16484,172,2,404.3,1,2,2,122,At Risk,General Customers
16485,76,1,363.65,2,1,2,212,Lost Customers,General Customers
16488,32,3,498.8,3,3,2,332,Potential Loyalists,General Customers
16491,45,1,731.5,3,1,3,313,Lost Customers,General Customers
16493,78,4,1351.63,2,3,3,233,Loyal Customers,General Customers
16494,295,1,826.53,1,1,3,113,Lost Customers,General Customers
16495,2,3,648.26,4,3,2,432,Potential Loyalists,General Customers
16496,7,3,1599.52,4,3,3,433,Champions,General Customers
16497,48,6,2965.69,3,4,4,344,Champions,General Customers
16498,160,2,100.97,1,2,1,121,At Risk,General Customers
16499,359,2,365.45,1,2,2,122,At Risk,General Customers
16500,3,6,400.86,4,4,2,442,Potential Loyalists,General Customers
16503,105,4,1431.93,2,3,3,233,Loyal Customers,General Customers
16504,24,1,465.88,3,1,2,312,Lost Customers,General Customers
16505,30,1,777.6,3,1,3,313,Lost Customers,General Customers
16506,18,2,90.30000000000001,3,2,1,321,Potential Loyalists,General Customers
16509,295,1,363.7,1,1,2,112,Lost Customers,General Customers
16510,371,1,248.1,1,1,1,111,Lost Customers,General Customers
16511,20,3,918.33,3,3,3,333,Champions,General Customers
16513,3,4,874.59,4,3,3,433,Champions,General Customers
16515,51,5,1624.14,2,4,3,243,Loyal Customers,General Customers
16516,29,1,101.69999999999999,3,1,1,311,Lost Customers,General Customers
16517,276,1,162.7,1,1,1,111,Lost Customers,General Customers
16518,60,2,484.32,2,2,2,222,Lost Customers,General Customers
16519,24,2,215.07999999999998,3,2,1,321,Potential Loyalists,General Customers
16520,185,3,1046.57,1,3,3,133,At Risk,General Customers
16523,0,21,9418.470000000001,4,4,4,444,Champions,Champions
16525,1,26,13027.45,4,4,4,444,Champions,Champions
16526,170,1,290.36,1,1,1,111,Lost Customers,General Customers
16527,80,1,228.06,2,1,1,211,Lost Customers,General Customers
16528,2,1,244.41,4,1,1,411,Lost Customers,General Customers
16529,189,1,455.25,1,1,2,112,Lost Customers,General Customers
16531,21,7,1244.59,3,4,3,343,Champions,General Customers
16532,16,3,6748.8,4,3,4,434,Champions,General Customers
16533,18,3,1082.81,3,3,3,333,Champions,General Customers
16535,4,1,593.75,4,1,2,412,Lost Customers,General Customers
16536,109,1,548.12,2,1,2,212,Lost Customers,General Customers
16539,1,4,1388.81,4,3,3,433,Champions,General Customers
16542,52,1,119.62,2,1,1,211,Lost Customers,General Customers
16545,163,1,339.3,1,1,2,112,Lost Customers,General Customers
16546,289,2,787.15,1,2,3,123,At Risk,General Customers
16549,9,10,4034.9,4,4,4,444,Champions,General Customers
16550,107,5,2298.97,2,4,4,244,Loyal Customers,General Customers
16551,94,3,922.12,2,3,3,233,Loyal Customers,General Customers
16552,241,2,379.73,1,2,2,122,At Risk,General Customers
16553,162,12,5719.82,1,4,4,144,At Risk,Champions
16554,41,3,837.1,3,3,3,333,Champions,General Customers
16555,34,2,285.89,3,2,1,321,Potential Loyalists,General Customers
16556,65,7,3313.79,2,4,4,244,Loyal Customers,General Customers
16557,23,2,281.85,3,2,1,321,Potential Loyalists,General Customers
16558,-1,20,8338.49,4,4,4,444,Champions,Champions
16560,25,2,841.41,3,2,3,323,Potential Loyalists,General Customers
16561,4,2,511.12,4,2,2,422,Potential Loyalists,General Customers
16563,52,1,1077.74,2,1,3,213,Lost Customers,General Customers
16565,363,1,173.7,1,1,1,111,Lost Customers,General Customers
16566,14,5,614.66,4,4,2,442,Potential Loyalists,General Customers
16567,193,2,865.6,1,2,3,123,At Risk,General Customers
16569,2,1,124.2,4,1,1,411,Lost Customers,General Customers
16570,14,10,3738.4,4,4,4,444,Champions,General Customers
16571,25,3,1421.69,3,3,3,333,Champions,General Customers
16572,126,3,1009.6,2,3,3,233,Loyal Customers,General Customers
16573,83,2,663.61,2,2,2,222,Lost Customers,General Customers
16574,70,1,451.44,2,1,2,212,Lost Customers,General Customers
16581,181,1,105.84,1,1,1,111,Lost Customers,General Customers
16582,112,1,313.62,2,1,2,212,Lost Customers,General Customers
16583,372,1,233.45,1,1,1,111,Lost Customers,General Customers
16584,79,2,936.08,2,2,3,223,Lost Customers,General Customers
16586,247,1,463.95,1,1,2,112,Lost Customers,General Customers
16587,231,1,225.15,1,1,1,111,Lost Customers,General Customers
16589,70,3,459.24,2,3,2,232,Lost Customers,General Customers
16591,67,1,213.5,2,1,1,211,Lost Customers,General Customers
16592,3,16,4113.68,4,4,4,444,Champions,Champions
16593,49,3,330.03,3,3,2,332,Potential Loyalists,General Customers
16594,74,1,181.09,2,1,1,211,Lost Customers,General Customers
16595,60,1,360.16,2,1,2,212,Lost Customers,General Customers
16596,14,2,250.15,4,2,1,421,Potential Loyalists,General Customers
16597,3,1,90.04,4,1,1,411,Lost Customers,General Customers
16598,284,1,145.04999999999998,1,1,1,111,Lost Customers,General Customers
